Gender,Age,Income (USD),Income Stability,Profession,Type of Employment,Location,Loan Amount Request (USD),Current Loan Expenses (USD),Expense Type 1,Expense Type 2,Dependents,Credit Score,No. of Defaults,Has Active Credit Card,Property ID,Property Age,Property Type,Property Location,Co-Applicant,Property Price,Loan Sanction Amount (USD)
F,64,4194.91,Low,Commercial associate,Drivers,Urban,43916.73,247.11,Y,Y,2.0,627.54,0,Active,964,4194.91,3,Rural,0,76631.55,0.0
M,31,2286.05,Low,Working,Laborers,Semi-Urban,111219.99,407.81,Y,Y,2.0,791.28,0,Unpossessed,29,2286.05,4,Urban,0,183470.21,0.0
F,18,1421.86,Low,Working,Sales staff,Semi-Urban,66474.81,468.9,N,Y,3.0,696.3,0,Unpossessed,712,1421.86,3,Semi-Urban,1,79468.04,43208.63
M,18,4787.2,Low,State servant,Core staff,Rural,165023.79,628.36,N,Y,4.0,770.89,0,Unpossessed,92,4787.2,4,Rural,1,260680.76,132019.03
F,20,1588.74,Low,Working,Laborers,Rural,83410.22,494.66,Y,Y,3.0,671.78,1,Inactive,894,1588.74,4,Semi-Urban,1,122691.26,0.0
M,45,1640.08,Low,Working,Laborers,Semi-Urban,140297.41,363.57,N,Y,2.0,739.93,0,Unpossessed,564,1640.08,4,Urban,1,161482.86,0.0
F,55,2769.62,Low,Commercial associate,Laborers,Semi-Urban,22752.64,110.92,Y,Y,3.0,767.71,0,Active,411,2769.62,2,Rural,1,28557.6,18202.11
M,45,2214.91,Low,Commercial associate,Laborers,Semi-Urban,101808.57,498.46,N,Y,2.0,758.57,0,Active,351,2214.91,1,Semi-Urban,0,119802.95,0.0
F,59,4264.7,Low,Commercial associate,Managers,Rural,46907.69,377.07,Y,Y,4.0,682.68,0,Unpossessed,821,4264.7,4,Rural,0,60623.04,0.0
M,27,1437.99,Low,State servant,Core staff,Semi-Urban,177596.39,509.17,N,N,2.0,663.62,1,Unpossessed,985,1437.99,3,Semi-Urban,1,259517.92,124317.47
F,42,3342.77,Low,Working,High skill tech staff,Semi-Urban,76192.71,565.7,Y,Y,1.0,705.65,0,Active,804,3342.77,2,Urban,0,85520.78,0.0
F,22,2584.42,Low,State servant,Core staff,Urban,46615.25,165.52,N,N,2.0,781.95,0,Unpossessed,684,2584.42,4,Rural,1,60906.73,37292.2
M,23,3757.42,Low,Working,Laborers,Semi-Urban,241855.1,674.22,N,Y,2.0,850.34,0,Unpossessed,346,3757.42,3,Semi-Urban,1,421439.19,193484.08
M,44,5757.37,Low,Commercial associate,Laborers,Semi-Urban,120622.65,539.74,N,Y,1.0,780.38,0,Unpossessed,610,5757.37,1,Rural,1,216113.74,84435.86
M,25,3433.38,Low,Commercial associate,Accountants,Rural,149624.81,584.09,Y,Y,3.0,766.61,0,Unpossessed,757,3433.38,3,Rural,1,166177.06,112218.61
M,21,5456.55,Low,Working,Laborers,Semi-Urban,27980.56,140.51,Y,Y,4.0,645.61,1,Unpossessed,268,5456.55,4,Urban,0,51138.13,0.0
M,55,2630.22,Low,Commercial associate,Waiters/barmen staff,Semi-Urban,93391.99,430.48,N,N,2.0,841.48,0,Inactive,774,2630.22,3,Urban,1,146280.04,-999.0
M,22,1229.4,Low,Working,Laborers,Semi-Urban,192856.59,542.7,N,N,4.0,703.64,1,Unpossessed,545,1229.4,2,Rural,1,352801.91,-999.0
F,56,3352.37,Low,Working,Sales staff,Semi-Urban,60315.37,293.7,N,N,1.0,706.73,0,Active,393,3352.37,2,Semi-Urban,1,82054.43,0.0
F,18,1316.75,Low,Commercial associate,Accountants,Semi-Urban,17658.24,191.44,N,Y,3.0,783.59,1,Unpossessed,584,1316.75,1,Semi-Urban,1,25588.71,0.0
F,40,1034.61,Low,Working,Core staff,Rural,74494.53,385.16,N,Y,2.0,619.29,0,Inactive,262,1034.61,4,Urban,1,88281.73,0.0
M,61,2348.59,Low,State servant,Drivers,Semi-Urban,81340.2,408.95,Y,N,2.0,661.96,0,Inactive,619,2348.59,4,Urban,1,95430.98,52871.13
F,25,2303.28,Low,Working,Private service staff,Semi-Urban,87901.21,414.92,Y,Y,2.0,799.75,1,Inactive,215,2303.28,4,Rural,1,114074.52,70320.97
F,18,1585.27,Low,Working,Security staff,Semi-Urban,49354.99,204.43,N,Y,2.0,722.86,0,Unpossessed,456,1585.27,3,Rural,1,72295.54,32080.74
M,61,2746.53,Low,Working,Core staff,Urban,35786.26,380.16,N,N,3.0,840.2,0,Unpossessed,873,2746.53,4,Urban,1,66682.27,25050.38
M,39,6048.05,Low,Working,Managers,Semi-Urban,49566.15,317.35,N,Y,4.0,780.19,0,Active,343,6048.05,1,Semi-Urban,1,87897.78,34696.3
F,60,2120.0,Low,Working,Medicine staff,Semi-Urban,85695.12,456.27,Y,Y,3.0,702.21,0,Active,611,2120.0,1,Semi-Urban,1,127418.75,55701.83
F,48,3860.34,Low,Working,Security staff,Semi-Urban,177212.06,515.98,N,Y,2.0,718.54,1,Active,720,3860.34,4,Rural,1,269732.88,124048.44
M,18,2034.14,Low,Working,Secretaries,Semi-Urban,127281.09,686.68,N,Y,3.0,779.71,1,Unpossessed,43,2034.14,3,Semi-Urban,1,151843.86,89096.76
F,18,2037.82,Low,Working,Drivers,Semi-Urban,197862.75,587.32,Y,N,3.0,730.25,0,Inactive,676,2037.82,4,Urban,0,231902.93,0.0
M,18,3223.23,Low,Commercial associate,Accountants,Semi-Urban,132169.02,454.48,N,Y,4.0,802.67,1,Unpossessed,882,3223.23,3,Semi-Urban,1,192793.33,105735.22
M,41,1870.43,Low,Working,Waiters/barmen staff,Semi-Urban,30930.8,245.9,N,N,1.0,613.26,0,Inactive,978,1870.43,2,Semi-Urban,1,53912.43,0.0
F,48,4152.23,Low,Commercial associate,Laborers,Semi-Urban,70075.75,370.09,Y,N,2.0,635.12,0,Inactive,614,4152.23,4,Semi-Urban,1,96943.59,0.0
M,18,3270.62,Low,Working,Sales staff,Semi-Urban,80845.98,389.62,Y,Y,2.0,627.56,1,Unpossessed,983,3270.62,3,Semi-Urban,1,147347.45,0.0
F,18,2182.03,Low,Commercial associate,Core staff,Semi-Urban,40875.67,312.23,N,Y,4.0,710.45,0,Inactive,343,2182.03,1,Semi-Urban,1,73921.13,28612.97
M,36,2264.09,Low,Working,Security staff,Semi-Urban,86410.35,395.66,N,Y,1.0,655.46,0,Unpossessed,785,2264.09,1,Urban,1,100268.37,60487.24
F,19,1140.3,Low,Commercial associate,Cooking staff,Semi-Urban,38774.24,286.65,N,Y,2.0,787.09,0,Unpossessed,23,1140.3,1,Semi-Urban,0,49105.27,0.0
F,42,3018.05,Low,Commercial associate,Core staff,Semi-Urban,62006.49,356.0,N,Y,2.0,687.8,0,Active,188,3018.05,3,Semi-Urban,1,72134.81,43404.54
F,51,1930.13,Low,Commercial associate,Sales staff,Urban,80771.28,491.64,N,N,1.0,671.98,0,Inactive,823,1930.13,3,Rural,1,119395.63,56539.9
M,55,1164.67,Low,Working,Laborers,Semi-Urban,25099.41,123.63,Y,Y,2.0,715.46,0,Inactive,414,1164.67,4,Urban,1,38795.39,0.0
M,21,4761.45,Low,Commercial associate,Managers,Semi-Urban,144197.68,817.02,Y,Y,1.0,748.84,0,Active,563,4761.45,2,Rural,1,238899.83,93728.49
F,37,2517.03,Low,Commercial associate,Managers,Semi-Urban,23198.8,193.02,Y,Y,2.0,782.77,1,Inactive,224,2517.03,3,Semi-Urban,1,41515.72,16239.16
F,30,1258.28,Low,Working,Sales staff,Rural,77255.5,377.43,N,Y,3.0,700.08,0,Active,125,1258.28,2,Semi-Urban,1,118554.1,50216.08
M,63,1343.55,Low,Working,Drivers,Rural,65418.83,353.68,Y,N,2.0,784.03,1,Active,474,1343.55,3,Urban,1,94723.5,49064.12
F,56,5359.16,Low,Working,Medicine staff,Urban,223101.07,626.04,N,Y,3.0,781.04,0,Inactive,526,5359.16,4,Rural,1,312201.15,167325.8
M,48,3051.09,Low,State servant,Laborers,Urban,134982.84,567.83,Y,Y,1.0,869.8,0,Unpossessed,516,3051.09,1,Urban,1,244051.28,101237.13
F,25,3667.88,Low,State servant,Medicine staff,Urban,212434.66,955.05,Y,N,2.0,762.41,0,Inactive,160,3667.88,1,Urban,0,252829.48,0.0
F,41,3148.36,Low,Commercial associate,Sales staff,Semi-Urban,182391.55,559.58,N,Y,3.0,725.86,0,Inactive,439,3148.36,1,Urban,0,331049.58,0.0
M,18,1636.3,Low,Working,Core staff,Semi-Urban,32452.87,166.39,N,Y,2.0,765.7,1,Inactive,800,1636.3,3,Rural,0,54613.99,0.0
F,18,1461.47,Low,Working,High skill tech staff,Semi-Urban,44362.21,185.35,Y,Y,3.0,776.8,0,Unpossessed,262,1461.47,4,Urban,1,79185.99,33271.66
M,45,1258.86,Low,Working,Accountants,Semi-Urban,32427.93,304.66,Y,Y,4.0,789.94,0,Inactive,604,1258.86,1,Semi-Urban,1,59652.98,25942.34
M,33,1623.32,Low,Working,Laborers,Semi-Urban,38023.54,299.01,N,Y,1.0,618.1,0,Active,786,1623.32,1,Rural,1,60084.5,0.0
F,39,3248.67,Low,Working,Drivers,Semi-Urban,58054.4,274.52,Y,Y,4.0,689.51,0,Inactive,124,3248.67,3,Rural,1,88438.12,40638.08
M,42,4042.8,Low,Working,Accountants,Semi-Urban,170213.49,641.93,N,N,1.0,793.51,0,Active,425,4042.8,2,Semi-Urban,1,237609.71,119149.44
M,35,2033.46,Low,State servant,Laborers,Semi-Urban,137232.31,437.85,Y,Y,1.0,718.51,1,Active,870,2033.46,4,Semi-Urban,1,259847.92,89201.0
M,56,1386.5,Low,Working,Medicine staff,Semi-Urban,87869.33,459.71,N,Y,2.0,726.95,0,Active,103,1386.5,4,Semi-Urban,1,132090.17,61508.53
M,64,1857.54,Low,Working,Laborers,Rural,82812.81,373.03,N,N,2.0,640.74,1,Inactive,402,1857.54,4,Semi-Urban,1,111218.06,0.0
F,58,2446.91,Low,Commercial associate,Managers,Rural,121564.41,388.79,N,Y,1.0,811.91,0,Inactive,44,2446.91,1,Urban,1,154407.37,97251.53
M,18,5304.8,Low,Working,Sales staff,Semi-Urban,186058.99,731.49,N,Y,2.0,646.31,0,Inactive,167,5304.8,3,Rural,1,257988.48,0.0
F,61,3075.32,Low,Commercial associate,Drivers,Semi-Urban,131684.8,1277.26,Y,Y,3.0,846.43,0,Active,94,3075.32,1,Urban,1,146429.58,105347.84
F,24,4603.64,Low,Working,Drivers,Semi-Urban,13949.35,60.93,Y,Y,1.0,662.78,0,Active,620,4603.64,4,Rural,1,26104.88,9764.54
F,52,3188.74,Low,Working,Laborers,Semi-Urban,136656.47,591.17,Y,Y,2.0,771.6,0,Unpossessed,384,3188.74,4,Urban,0,151375.3,0.0
M,56,1617.85,Low,Working,Secretaries,Semi-Urban,53264.54,463.98,Y,N,2.0,693.77,0,Active,405,1617.85,4,Rural,1,88047.72,37285.18
M,50,1851.81,Low,Commercial associate,High skill tech staff,Rural,27381.24,122.44,N,N,5.0,742.42,1,Inactive,54,1851.81,4,Urban,1,42459.96,19166.87
M,60,3351.37,Low,Working,Laborers,Semi-Urban,38155.94,421.77,N,Y,2.0,678.48,0,Inactive,920,3351.37,2,Semi-Urban,1,42908.0,24801.36
M,34,2517.85,Low,Working,Laborers,Semi-Urban,43975.26,482.7,Y,Y,1.0,635.71,1,Inactive,304,2517.85,3,Rural,1,53224.36,0.0
M,54,3021.91,Low,Working,Sales staff,Semi-Urban,64666.67,311.45,N,N,2.0,621.07,1,Inactive,430,3021.91,4,Rural,1,119337.04,0.0
F,22,2418.6,Low,State servant,Core staff,Semi-Urban,179230.81,520.53,Y,Y,3.0,668.7,0,Inactive,13,2418.6,1,Semi-Urban,1,213871.0,125461.57
F,43,1967.33,Low,Working,Medicine staff,Semi-Urban,36574.19,193.72,Y,Y,1.0,788.88,0,Inactive,863,1967.33,1,Rural,1,61593.74,29259.35
F,33,2021.47,Low,Working,Laborers,Semi-Urban,38269.56,322.81,Y,N,2.0,666.27,1,Active,65,2021.47,3,Rural,1,59951.87,26788.69
M,30,1945.33,Low,Working,Laborers,Semi-Urban,31921.44,353.37,Y,N,1.0,829.4,0,Active,820,1945.33,2,Urban,1,48447.83,25537.15
F,19,2447.41,Low,Working,Laborers,Semi-Urban,161168.12,450.62,N,Y,3.0,774.94,0,Inactive,185,2447.41,1,Urban,1,195185.06,0.0
F,19,3725.34,Low,Working,Core staff,Semi-Urban,110287.8,612.53,N,Y,3.0,757.29,0,Active,298,3725.34,1,Semi-Urban,1,157745.82,82715.85
M,23,5641.58,Low,Commercial associate,Core staff,Urban,44488.51,257.01,Y,Y,2.0,792.76,0,Inactive,698,5641.58,4,Urban,1,68775.29,33366.38
F,18,2438.07,Low,Working,Laborers,Semi-Urban,72544.94,615.03,Y,N,2.0,710.4,0,Unpossessed,142,2438.07,2,Rural,1,119068.14,47154.21
M,49,1689.72,Low,Working,Sales staff,Semi-Urban,22112.66,121.52,N,Y,3.0,774.38,0,Inactive,541,1689.72,4,Urban,1,33738.62,0.0
M,18,1604.43,Low,Working,Sales staff,Semi-Urban,42221.81,221.46,N,N,3.0,677.99,1,Inactive,197,1604.43,3,Semi-Urban,1,63586.49,27444.18
M,33,3028.43,Low,Working,Core staff,Semi-Urban,9244.84,84.38,N,Y,2.0,634.02,0,Unpossessed,853,3028.43,2,Urban,1,12334.35,-999.0
M,34,564.24,Low,Working,Core staff,Semi-Urban,31178.82,200.13,Y,Y,3.0,691.13,1,Inactive,173,564.24,1,Urban,0,34995.66,0.0
M,53,1013.43,Low,Working,Sales staff,Semi-Urban,25542.63,138.48,N,N,2.0,695.03,0,Unpossessed,380,1013.43,3,Semi-Urban,1,36078.94,16602.71
M,59,1865.3,Low,Working,Laborers,Semi-Urban,32393.59,252.0,Y,Y,4.0,617.08,0,Active,402,1865.3,4,Semi-Urban,0,48600.44,0.0
F,40,1613.52,Low,Working,Laborers,Semi-Urban,19912.2,90.84,N,N,2.0,638.42,1,Active,103,1613.52,4,Semi-Urban,1,28770.68,0.0
M,21,2890.98,Low,Working,Managers,Semi-Urban,38143.16,375.97,N,Y,2.0,706.41,0,Inactive,603,2890.98,2,Rural,0,55150.45,0.0
M,41,4383.37,Low,Commercial associate,Sales staff,Rural,85374.28,383.85,N,N,2.0,660.63,0,Active,490,4383.37,4,Rural,1,94111.04,55493.28
F,50,1308.25,Low,Working,Laborers,Semi-Urban,148049.05,531.55,N,Y,3.0,759.08,1,Inactive,607,1308.25,3,Urban,1,229737.14,103634.34
M,24,675.71,Low,Working,Cooking staff,Semi-Urban,120888.36,323.77,N,Y,2.0,722.38,0,Inactive,182,675.71,2,Semi-Urban,1,176142.14,0.0
M,56,3876.9,Low,Commercial associate,Private service staff,Urban,84320.01,427.49,N,Y,1.0,669.66,0,Active,337,3876.9,3,Semi-Urban,0,112757.86,0.0
M,54,3464.59,Low,Commercial associate,Managers,Semi-Urban,107474.41,387.68,Y,N,2.0,709.54,0,Active,593,3464.59,4,Semi-Urban,1,176433.11,0.0
M,62,2391.18,Low,Working,Security staff,Semi-Urban,37346.4,204.3,Y,Y,3.0,650.0,0,Unpossessed,366,2391.18,3,Semi-Urban,1,42225.36,24275.16
M,32,2424.87,Low,Working,Laborers,Semi-Urban,187919.49,519.23,N,Y,2.0,872.43,1,Unpossessed,208,2424.87,1,Urban,1,277020.39,131543.64
F,57,2346.16,Low,State servant,Medicine staff,Semi-Urban,43645.37,239.34,N,Y,1.0,689.78,1,Inactive,318,2346.16,4,Semi-Urban,1,76592.01,0.0
F,33,3188.83,Low,Commercial associate,Private service staff,Semi-Urban,137942.79,573.01,N,N,1.0,858.87,0,Active,42,3188.83,1,Urban,1,160372.55,96559.95
M,20,1810.5,Low,Commercial associate,High skill tech staff,Semi-Urban,84861.88,507.14,N,Y,1.0,622.89,0,Active,955,1810.5,4,Semi-Urban,1,149084.94,0.0
F,54,2246.78,Low,Commercial associate,Sales staff,Semi-Urban,44100.18,310.65,N,Y,4.0,745.86,1,Unpossessed,240,2246.78,2,Rural,1,78167.56,28665.12
M,19,2695.47,Low,Working,Managers,Urban,142750.32,417.57,N,Y,2.0,747.19,0,Inactive,370,2695.47,1,Semi-Urban,1,253382.13,99925.22
M,19,4768.09,Low,Working,Sales staff,Semi-Urban,24610.01,140.47,Y,Y,2.0,704.62,0,Unpossessed,83,4768.09,3,Rural,1,41143.73,15996.51
M,63,2709.9,Low,Commercial associate,Accountants,Semi-Urban,55213.98,443.44,N,Y,1.0,794.7,0,Unpossessed,704,2709.9,4,Rural,1,93736.32,44171.18
F,26,3463.8,Low,Working,Laborers,Semi-Urban,85631.19,431.29,N,Y,3.0,650.28,1,Unpossessed,287,3463.8,4,Rural,1,138660.19,59941.83
F,54,4260.39,Low,Working,Cleaning staff,Rural,118613.93,408.63,N,Y,4.0,706.73,0,Inactive,920,4260.39,2,Semi-Urban,1,222181.92,83029.75
M,18,1417.56,Low,Working,Sales staff,Semi-Urban,7241.54,71.23,N,Y,2.0,836.77,0,Inactive,463,1417.56,1,Urban,1,11946.94,0.0
M,21,1339.21,Low,Commercial associate,Cleaning staff,Semi-Urban,34417.89,187.59,N,Y,1.0,704.22,0,Active,997,1339.21,3,Semi-Urban,0,43280.94,0.0
F,18,1646.17,Low,Commercial associate,Accountants,Semi-Urban,56040.1,409.68,N,Y,2.0,705.58,0,Inactive,645,1646.17,2,Rural,1,88295.5,39228.07
F,18,2222.47,Low,Working,Accountants,Semi-Urban,58680.56,295.31,N,N,1.0,802.5,0,Unpossessed,424,2222.47,1,Semi-Urban,1,70003.78,44010.42
M,33,6937.06,Low,Working,Managers,Semi-Urban,286319.26,1218.9,Y,Y,2.0,821.01,0,Unpossessed,621,6937.06,3,Semi-Urban,1,394116.64,229055.41
F,18,2405.4,Low,Working,Waiters/barmen staff,Semi-Urban,65309.13,313.02,Y,Y,2.0,832.26,1,Active,472,2405.4,3,Rural,1,90440.79,52247.3
M,57,2737.09,Low,Working,Laborers,Semi-Urban,159103.66,853.97,N,Y,4.0,666.91,0,Active,512,2737.09,2,Semi-Urban,0,212765.38,0.0
F,45,1226.34,Low,Working,Security staff,Semi-Urban,26445.66,138.04,Y,Y,1.0,752.04,0,Unpossessed,765,1226.34,3,Urban,1,43820.7,0.0
F,43,2834.2,Low,Commercial associate,Drivers,Semi-Urban,55053.42,410.9,Y,Y,2.0,740.7,0,Unpossessed,55,2834.2,1,Rural,1,98710.63,35784.72
M,18,1691.23,Low,Working,Managers,Semi-Urban,83129.26,520.35,N,Y,5.0,642.61,1,Inactive,153,1691.23,3,Semi-Urban,1,99725.78,0.0
M,60,2185.14,Low,Working,Laborers,Semi-Urban,24946.18,280.25,N,N,2.0,646.09,0,Active,532,2185.14,3,Rural,0,34634.78,0.0
M,40,1329.47,Low,Working,Laborers,Semi-Urban,24238.32,122.16,N,N,1.0,658.88,0,Inactive,556,1329.47,1,Urban,1,28401.67,15754.91
F,59,4244.41,Low,Working,Sales staff,Semi-Urban,105117.83,410.55,Y,Y,1.0,653.27,0,Inactive,399,4244.41,1,Urban,1,144529.37,0.0
M,44,1741.09,Low,Working,Core staff,Semi-Urban,179734.67,536.24,N,Y,5.0,763.66,0,Inactive,70,1741.09,4,Rural,1,277065.31,125814.27
F,24,1515.69,Low,Working,Drivers,Semi-Urban,68691.24,306.06,N,Y,2.0,681.13,1,Active,732,1515.69,1,Semi-Urban,0,122430.36,0.0
F,39,1640.32,Low,Working,Sales staff,Semi-Urban,75816.59,365.15,N,Y,4.0,689.39,0,Unpossessed,52,1640.32,2,Rural,0,123915.19,0.0
M,27,2640.67,Low,Working,Sales staff,Semi-Urban,77507.37,366.37,N,Y,2.0,765.63,0,Active,220,2640.67,3,Semi-Urban,0,141473.19,0.0
M,18,3068.1,Low,Commercial associate,Drivers,Rural,140088.79,403.45,N,Y,2.0,726.11,0,Unpossessed,657,3068.1,3,Semi-Urban,1,202394.0,98062.15
F,44,3170.26,Low,Working,Laborers,Rural,28933.14,200.54,Y,Y,2.0,704.51,1,Unpossessed,981,3170.26,4,Semi-Urban,1,45966.7,18806.54
M,49,3167.22,Low,Commercial associate,Sales staff,Semi-Urban,68790.54,570.56,N,N,2.0,691.55,1,Unpossessed,539,3167.22,2,Rural,1,115092.34,44713.85
F,53,1418.29,Low,Working,Sales staff,Semi-Urban,32106.82,182.64,N,N,1.0,625.57,0,Inactive,317,1418.29,1,Rural,1,58534.58,0.0
M,54,2513.88,Low,Commercial associate,Sales staff,Semi-Urban,38903.23,287.4,N,Y,2.0,823.69,0,Unpossessed,473,2513.88,3,Urban,1,50192.21,27232.26
M,32,2686.81,Low,Working,Private service staff,Semi-Urban,77561.34,622.98,N,N,4.0,695.91,0,Active,885,2686.81,2,Semi-Urban,1,112476.29,50414.87
F,49,1895.99,Low,Commercial associate,Core staff,Urban,86665.28,281.73,N,N,2.0,746.88,0,Unpossessed,62,1895.99,2,Urban,1,150655.26,60665.7
M,41,2043.53,Low,Working,Laborers,Semi-Urban,70422.76,486.54,N,Y,2.0,718.66,0,Unpossessed,926,2043.53,2,Urban,1,88805.6,45774.79
F,45,2425.85,Low,Commercial associate,Sales staff,Semi-Urban,128670.93,654.66,N,N,4.0,782.92,1,Inactive,794,2425.85,1,Rural,1,149597.59,96503.2
M,55,1017.47,Low,Working,Laborers,Rural,29514.09,275.39,N,N,1.0,817.37,0,Unpossessed,188,1017.47,3,Semi-Urban,1,39629.31,22135.57
M,55,4756.97,Low,Working,High skill tech staff,Semi-Urban,102905.16,782.93,N,Y,3.0,839.5,1,Inactive,322,4756.97,3,Semi-Urban,1,130272.45,72033.61
F,37,2250.98,Low,Working,Core staff,Semi-Urban,155799.53,391.9,N,Y,2.0,838.58,0,Unpossessed,370,2250.98,1,Semi-Urban,1,211827.62,109059.67
F,60,4478.59,Low,Working,Core staff,Rural,27069.37,275.32,N,N,1.0,753.28,1,Unpossessed,444,4478.59,1,Rural,1,43950.65,20302.03
M,18,1034.47,Low,Working,Sales staff,Rural,38616.91,140.78,N,N,3.0,690.76,0,Unpossessed,147,1034.47,2,Rural,1,67813.02,25100.99
M,44,2676.64,Low,Working,Sales staff,Semi-Urban,40368.03,463.72,Y,Y,2.0,777.86,0,Active,999,2676.64,4,Rural,0,44463.32,0.0
M,28,1756.29,Low,Working,Managers,Rural,107637.79,623.62,Y,N,2.0,760.34,1,Active,50,1756.29,1,Rural,1,181117.83,80728.34
F,41,2196.3,Low,State servant,Managers,Rural,51274.69,336.45,Y,Y,3.0,641.17,0,Inactive,251,2196.3,1,Urban,0,61153.37,0.0
M,18,2091.9,Low,Working,Private service staff,Semi-Urban,154522.49,653.84,N,N,2.0,635.54,1,Active,496,2091.9,1,Rural,0,182126.16,0.0
M,24,2190.69,Low,Commercial associate,Core staff,Semi-Urban,64414.46,260.82,Y,N,2.0,732.88,1,Inactive,67,2190.69,2,Rural,1,91903.96,45090.12
M,61,2206.7,Low,Commercial associate,Laborers,Semi-Urban,137687.07,453.84,N,Y,2.0,818.61,1,Active,792,2206.7,4,Rural,1,157394.09,0.0
F,26,1729.48,Low,Working,High skill tech staff,Rural,80245.97,278.15,N,N,3.0,817.73,0,Unpossessed,925,1729.48,2,Urban,1,147195.05,56172.18
M,41,1652.32,Low,Working,Medicine staff,Rural,78217.33,282.09,N,Y,1.0,811.55,1,Inactive,856,1652.32,2,Urban,1,99520.8,54752.13
F,29,6560.37,Low,State servant,Core staff,Urban,90520.35,674.13,Y,Y,2.0,700.99,0,Unpossessed,256,6560.37,2,Semi-Urban,1,159415.9,63364.24
M,55,3249.49,Low,Working,Laborers,Semi-Urban,15422.57,189.91,N,Y,3.0,658.47,0,Unpossessed,839,3249.49,2,Rural,1,18717.67,10024.67
F,43,1328.14,Low,Working,Medicine staff,Semi-Urban,84710.21,468.29,N,Y,3.0,793.01,1,Inactive,625,1328.14,4,Rural,1,102828.45,67768.17
M,19,1337.8,Low,Working,Sales staff,Semi-Urban,34015.63,347.75,N,Y,1.0,685.36,0,Unpossessed,49,1337.8,2,Semi-Urban,1,44473.99,22110.16
M,48,2612.18,Low,Working,Accountants,Semi-Urban,129703.67,491.16,N,Y,4.0,737.45,0,Active,854,2612.18,2,Rural,1,178465.1,0.0
F,45,3671.08,Low,Working,Laborers,Semi-Urban,90501.05,521.06,Y,N,1.0,671.08,1,Active,250,3671.08,4,Semi-Urban,0,168145.75,0.0
M,39,2261.56,Low,Commercial associate,Accountants,Semi-Urban,20805.99,96.37,N,Y,3.0,800.3,0,Active,977,2261.56,3,Rural,1,34642.97,15604.49
M,18,1586.1,Low,Working,Laborers,Semi-Urban,65858.07,255.95,Y,N,3.0,647.24,0,Active,237,1586.1,2,Semi-Urban,1,108467.28,0.0
M,18,1414.75,Low,Commercial associate,Sales staff,Semi-Urban,32661.49,144.68,N,N,1.0,680.48,0,Active,546,1414.75,2,Urban,1,37497.04,22863.04
F,54,921.35,Low,State servant,Core staff,Rural,38152.73,232.64,Y,N,3.0,749.12,1,Active,407,921.35,2,Semi-Urban,1,55089.52,26706.91
M,47,1852.3,Low,Working,High skill tech staff,Semi-Urban,111312.0,554.12,N,Y,2.0,718.77,0,Unpossessed,918,1852.3,1,Urban,1,130321.59,77918.4
F,58,4029.98,Low,Working,Laborers,Urban,55856.69,264.1,N,Y,2.0,635.68,1,Active,860,4029.98,3,Rural,0,101612.15,0.0
M,64,2756.41,Low,Working,Laborers,Semi-Urban,74529.24,374.89,N,N,3.0,734.59,0,Active,146,2756.41,2,Semi-Urban,1,138593.38,48444.01
F,63,2810.95,Low,Working,High skill tech staff,Rural,89851.67,350.68,Y,Y,1.0,794.48,0,Active,198,2810.95,3,Rural,1,103267.85,67388.75
F,54,2074.84,Low,Working,High skill tech staff,Rural,77064.96,579.76,Y,Y,3.0,673.76,0,Unpossessed,140,2074.84,1,Rural,0,105190.16,0.0
F,32,1164.04,Low,Working,Waiters/barmen staff,Rural,52663.09,264.69,N,Y,2.0,631.09,0,Unpossessed,685,1164.04,3,Urban,1,72173.38,0.0
M,59,1852.28,Low,Working,Sales staff,Semi-Urban,131072.89,625.13,Y,N,4.0,673.19,0,Inactive,59,1852.28,3,Rural,1,226480.31,91751.02
F,39,1217.57,Low,Commercial associate,Laborers,Semi-Urban,44429.85,424.33,Y,Y,5.0,668.04,0,Active,920,1217.57,2,Semi-Urban,1,76903.21,31100.89
F,39,3334.19,Low,Working,Sales staff,Semi-Urban,70846.16,781.9,Y,Y,2.0,613.79,0,Active,931,3334.19,2,Urban,1,95287.55,0.0
F,53,2741.52,Low,Commercial associate,Managers,Semi-Urban,183545.94,524.6,N,Y,2.0,644.84,0,Active,813,2741.52,2,Semi-Urban,0,305046.39,0.0
M,44,3371.17,Low,Working,Sales staff,Semi-Urban,82994.28,386.58,N,Y,1.0,801.48,0,Active,888,3371.17,1,Urban,1,156470.92,66395.42
F,18,3798.4,Low,Commercial associate,High skill tech staff,Semi-Urban,61205.1,238.1,Y,Y,2.0,631.25,1,Active,446,3798.4,4,Semi-Urban,1,112577.99,0.0
M,53,2205.22,Low,Working,High skill tech staff,Semi-Urban,45650.42,248.17,Y,Y,2.0,774.83,0,Unpossessed,79,2205.22,2,Semi-Urban,1,80751.66,31955.29
F,18,2352.76,Low,Working,Drivers,Rural,73622.59,413.53,N,N,1.0,614.95,0,Inactive,686,2352.76,1,Semi-Urban,0,106214.74,0.0
M,52,2167.24,Low,Commercial associate,Managers,Semi-Urban,74319.15,374.03,Y,Y,2.0,715.6,0,Inactive,395,2167.24,4,Rural,1,115917.0,48307.45
M,47,2016.2,Low,Working,Core staff,Semi-Urban,92425.63,560.0,N,Y,3.0,769.14,0,Unpossessed,237,2016.2,2,Semi-Urban,1,161670.99,73940.5
